name,link,image,description,reference,price_tunisianet,availability_tunisianet
Pc Portable Lenovo IdeaPad 3 15ADA05 Full HD / AMD Dual Core / 4 Go / Windows 10 / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60265-pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-4-go-windows-10-noir.html,https://www.tunisianet.com.tn/278867-home/pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-4-go-windows-10-noir.jpg,"Ecran 15.6"" Full HD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 4 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Noir - Garantie 1 an",81W101G8FG,"699,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 4 Go / Windows 10 / Rouge,https://www.tunisianet.com.tn/pc-portable-tunisie/59727-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-4-go-windows-10-rouge.html,https://www.tunisianet.com.tn/274619-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-4-go-windows-10-rouge.jpg,"Ecran 15.6"" Full HD - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 4 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Rouge - Garantie 1 an",81W101G6FG,"699,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 4 Go / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/54442-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-4-go-bleu.html,https://www.tunisianet.com.tn/235970-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-4-go-bleu.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 4 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Lecteur de carte - Wifi - Bluetooth 5.0 - Webcam - HDMI - USB 2.0 - 2x USB 3.2 - Couleur Bleu - Garantie 1 an",81W101G1FG,"699,000 DT",En stock
Pc Portable Lenovo V15 IGL / Dual Core / 4 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/60493-pc-portable-lenovo-v15-igl-dual-core-4-go.html,https://www.tunisianet.com.tn/280375-home/pc-portable-lenovo-v15-igl-dual-core-4-go.jpg,"Ecran 15.6"" LED HD - Processeur Intel Celeron Dual Core N4020, up to 2.8 GHz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 512 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth - 2x USB 3.1 Gen 1 - 1x HDMI - Lecteur de cartes - Webcam HD - Garantie 1 an",82C30009FE512SSD,"704,000 DT",En stock
Pc Portable HP 15-dw1001nk / Dual Core / 8 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/47113-pc-portable-hp-15-dw1001nk-dual-core-8-go-bon-de-reduction-50-dt.html,https://www.tunisianet.com.tn/190065-home/pc-portable-hp-15-dw1001nk-dual-core-8-go-bon-de-reduction-50-dt.jpg,"Ecran 15.6"" LED HD - Processeur Intel Core Celeron N4020 , up to 2.8 GHz, 4 Mo de cache - 8 Go de mémoire - Disque 1 To - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth - Ethernet - 1x USB 3.1 Type-C - 2x USB 3.1 - 1x HDMI - 1x RJ45 - Lecteur de cartes SD - Webcam HD - Windows 10 - Couleur Gris - Garantie 1 an",27Z73EA-8,"709,000 DT",En stock
PC Portable Lenovo V15 / AMD 3020e / 8 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/61333-pc-portable-lenovo-v15-amd-3020e-8-go.html,https://www.tunisianet.com.tn/284584-home/pc-portable-lenovo-v15-amd-3020e-8-go.jpg,"Ecran 15.6"" LED HD - Processeur AMD 3020e , up to 2.6 GHz, 4 Mo de cache - Mémoire 8 Go - Disque SSD 512 Go - Carte graphique AMD Radeon Graphics - Wifi - Bluetooth - Lecteur de cartes - HDMI - 2x USB 3.1 - 1x USB 2.0 - Webcam HD - Couleur Gris - Garantie 1 an",82C7007YFE512SSD-8,"710,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60488-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-noir.html,https://www.tunisianet.com.tn/280350-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-noir.jpg,"Ecran 15.6"" HD LED - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 512 Go SSD - Carte graphique Intel UHD Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 3.2 - Couleur Noir - Garantie 1 an",81WQ0049FE512SSD,"719,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / 1 To + 512 Go SSD / Bleu + Souris Filaire USB + Sac à Dos Offerts,https://www.tunisianet.com.tn/pc-portable-tunisie/60179-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-bleu.html,https://www.tunisianet.com.tn/282236-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-bleu.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To + 512 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - Lecteur de cartes - USB 3.2 - USB 2.0 - Couleur Bleu - Garantie 1 an + Souris Filaire USB ( M555-BR) + Sac à Dos ( SAD505-BK-BL) Offerts",81WQ00GSFG1T512,"719,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / 1 To + 128 Go SSD / Noir / Windows 11 / Garantie 2 ans + Souris Filaire USB + Sac à Dos Offerts,https://www.tunisianet.com.tn/pc-portable-tunisie/60137-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-128-go-ssd-noir-windows-11-garantie-2-ans.html,https://www.tunisianet.com.tn/282234-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-128-go-ssd-noir-windows-11-garantie-2-ans.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To + 128 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - Lecteur de cartes - USB 3.2 - USB 2.0 - Couleur Noir - Windows 11 - Garantie 2 ans + Souris Filaire USB (M555-BR) + Sac à Dos (SAD505-BK-BL) Offerts",81WQ00GYFG1T128-2Y,"720,000 DT",En stock
Pc Portable Lenovo V14 IGL / Dual Core / 4 Go + Sac a Dos Lenovo,https://www.tunisianet.com.tn/pc-portable-tunisie/51364-pc-portable-lenovo-v14-igl-dual-core-4-go-sac-a-dos-lenovo.html,https://www.tunisianet.com.tn/263624-home/pc-portable-lenovo-v14-igl-dual-core-4-go-sac-a-dos-lenovo.jpg,"Ecran 14"" LED HD - Processeur Intel Celeron Dual Core N4020, up to 2.8 GHz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth - 2x USB 3.1 Gen 1 - 1x HDMI - Lecteur de cartes - Webcam HD - Garantie 1 an + Sac a Dos Lenovo (SAD-LENOVO)",82C2000YFE,"725,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 12 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/54448-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-gris.html,https://www.tunisianet.com.tn/235988-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-gris.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 12 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 -2x USB 3.2 - Couleur Gris - Garantie 1 an",81W101G3FG-12,"729,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 12 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/54452-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-noir.html,https://www.tunisianet.com.tn/236002-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-noir.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 12 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Couleur Noir - Garantie 1 an",81W101G5FG-12,"729,000 DT",En stock
Pc portable Asus X543MA / Dual Core / 4 Go / 512 Go SSD / Gris + Sac à Dos Offert,https://www.tunisianet.com.tn/pc-portable-tunisie/57138-pc-portable-asus-x543ma-dual-core-4-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/284620-home/pc-portable-asus-x543ma-dual-core-4-go-512-go-ssd-gris.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, up to 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 512 Go SSD - Intel HD Graphics - Lecteur de cartes - Wifi - Bluetooth - USB 3.1 - 2x USB 2.0 - HDMI - Webcam avec Micro - Windows 10 - Couleur Gris - Garantie 1 an + Sac à Dos Offert (SAD505-BK-BL)",X543-GQAR21T512SSD,"730,000 DT",En stock
PC Portable Asus X543MA-GQ1012T / Dual Core / 4 Go / 512 Go SSD / Gris + Sac à Dos Offert,https://www.tunisianet.com.tn/pc-portable-tunisie/57136-pc-portable-asus-x543ma-gq1012t-dual-core-4-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/284621-home/pc-portable-asus-x543ma-gq1012t-dual-core-4-go-512-go-ssd-gris.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, up to 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 512 Go SSD - Intel HD Graphics - Lecteur de cartes - Wifi - Bluetooth - USB 3.1 - 2x USB 2.0 - HDMI - Webcam avec Micro - Windows 10 - Couleur Gris- Garantie 1 an + Sac à Dos Offert (SAD505-BK-BL)",X543-GQ1012T512SSD,"730,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/54443-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-bleu.html,https://www.tunisianet.com.tn/235972-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-bleu.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Lecteur de carte - Wifi - Bluetooth 5.0 - Webcam - HDMI - USB 2.0 - 2x USB 3.2 - Couleur Bleu - Garantie 1 an",81W101G1FG-8,"735,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Windows 10 / Rouge,https://www.tunisianet.com.tn/pc-portable-tunisie/59728-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-windows-10-rouge.html,https://www.tunisianet.com.tn/274624-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-windows-10-rouge.jpg,"Ecran 15.6"" Full HD - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Rouge - Garantie 1 an",81W101G6FG-8,"738,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 Full HD / AMD Dual Core / 8 Go / Windows 10 / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60266-pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-8-go-windows-10-noir.html,https://www.tunisianet.com.tn/278871-home/pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-8-go-windows-10-noir.jpg,"Ecran 15.6"" Full HD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Noir - Garantie 1 an",81W101G8FG-8,"738,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ADA05 / AMD Athlon Silver 3050U / 8 Go / Win 10 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/59613-pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-silver-3050u-8-go-win-10-gris.html,https://www.tunisianet.com.tn/273918-home/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-silver-3050u-8-go-win-10-gris.jpg,"Ecran 15.6"" FHD IPS - Processeur AMD Athlon Silver 3050U, jusqu'à 3.2 GHz, 4 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - AMD Radeon Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - 2x USB 3.2 - Windows 10 - Couleur Gris - Garantie 1 an",81W101G7FG-8,"739,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / 1 To + 512 Go SSD / Noir / Windows 11 / Garantie 2 ans + Souris Filaire USB + Sac à Dos Offerts,https://www.tunisianet.com.tn/pc-portable-tunisie/60180-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-noir-windows-11-garantie-2-ans.html,https://www.tunisianet.com.tn/282225-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-noir-windows-11-garantie-2-ans.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To + 512 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - Lecteur de cartes - USB 3.2 - USB 2.0 - Couleur Noir - Windows 11 - Garantie 2 ans + Souris Filaire USB ( M555-BR) + Sac à Dos ( SAD505-BK-BL) Offerts",81WQ00GYFG1T512-2Y,"745,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / 1 To + 512 Go SSD / Bleu / Windows 11 / Garantie 2 ans,https://www.tunisianet.com.tn/pc-portable-tunisie/60136-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-bleu-windows-11-garantie-2-ans.html,https://www.tunisianet.com.tn/277655-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-bleu-windows-11-garantie-2-ans.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To + 512 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - Lecteur de cartes - USB 3.2 - USB 2.0 - Couleur Bleu - Windows 11 - Garantie 2 ans",81WQ00GUFG1T512-2Y,"745,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15IGL05 / Dual Core / 4 Go / 1 To + 512 Go SSD / Gris / Windows 11 / Garantie 2 ans,https://www.tunisianet.com.tn/pc-portable-tunisie/60134-pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-gris-windows-11-garantie-2-ans.html,https://www.tunisianet.com.tn/277648-home/pc-portable-lenovo-ideapad-3-15igl05-dual-core-4-go-1-to-512-go-ssd-gris-windows-11-garantie-2-ans.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 4 Go - Disque 1 To + 512 Go SSD - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - Lecteur de cartes - USB 3.2 - USB 2.0 - Couleur Gris - Windows 11 - Garantie 2 ans",81WQ00GWFG1T512-2Y,"745,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/61335-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-noir.html,https://www.tunisianet.com.tn/284596-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-noir.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque SSD 128 Go - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Couleur Noir - Garantie 1 an",81W101G5FG128SSD-8,"763,000 DT",En stock
copy of Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61338-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-gris.html,https://www.tunisianet.com.tn/284610-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-gris.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque SSD 128 Go - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 -2x USB 3.2 - Couleur Gris - Garantie 1 an",81W101G3FG128SSD-8,"763,000 DT",En stock
Pc portable Asus X543MA-GQ1393W / Dual Core / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61341-pc-portable-asus-x543ma-gq1393w-dual-core-8-go-gris.html,https://www.tunisianet.com.tn/284622-home/pc-portable-asus-x543ma-gq1393w-dual-core-8-go-gris.jpg,"Ecran 15.6"" HD - Processeur Intel Celeron Dual Core N4020, up to 2.8 Ghz, 4 Mo de mémoire cache - Mémoire 8 Go - Disque SSD 512 Go - Intel HD Graphics - Lecteur de cartes - Wifi - Bluetooth - USB 3.1 - 2x USB 2.0 - HDMI - Webcam avec Micro - Windows 10 - Couleur Gris- Garantie 1 an",X543-GQ1393W512SSD,"774,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/61336-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-noir.html,https://www.tunisianet.com.tn/284600-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-noir.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque SSD 256 Go - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Couleur Noir - Garantie 1 an",81W101G5FG256SSD-8,"778,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/61339-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-gris.html,https://www.tunisianet.com.tn/284614-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-8-go-gris.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 8 Go - Disque SSD 256 Go - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 -2x USB 3.2 - Couleur Gris - Garantie 1 an",81W101G3FG256SSD-8,"778,000 DT",En stock
Pc Portable HP 15-dw1001nk / Dual Core / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/51644-pc-portable-hp-15-dw1001nk-dual-core-16-go-bon-de-reduction-50-dt.html,https://www.tunisianet.com.tn/216918-home/pc-portable-hp-15-dw1001nk-dual-core-16-go-bon-de-reduction-50-dt.jpg,"Ecran 15.6"" LED HD - Processeur Intel Core Celeron N4020 , up to 2.8 GHz, 4 Mo de cache - 16 Go de mémoire - Disque 1 To - Carte graphique Intel UHD Graphics 600 - Wifi - Bluetooth - Ethernet - 1x USB 3.1 Type-C - 2x USB 3.1 - 1x HDMI - 1x RJ45 - Lecteur de cartes SD - Webcam HD - Windows 10 - Couleur Gris - Garantie 1 an",27Z73EA-16,"779,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 12 Go / Windows 10 / Rouge,https://www.tunisianet.com.tn/pc-portable-tunisie/59729-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-windows-10-rouge.html,https://www.tunisianet.com.tn/274629-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-windows-10-rouge.jpg,"Ecran 15.6"" Full HD - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 12 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Rouge - Garantie 1 an",81W101G6FG-12,"779,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 Full HD / AMD Dual Core / 12 Go / Windows 10 / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60267-pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-12-go-windows-10-noir.html,https://www.tunisianet.com.tn/278875-home/pc-portable-lenovo-ideapad-3-15ada05-full-hd-amd-dual-core-12-go-windows-10-noir.jpg,"Ecran 15.6"" Full HD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 12 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Windows 10 - Couleur Noir - Garantie 1 an",81W101G8FG-12,"779,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 12 Go / Rouge,https://www.tunisianet.com.tn/pc-portable-tunisie/58313-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-rouge.html,https://www.tunisianet.com.tn/264323-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-12-go-rouge.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 12 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - 2x USB 3.2 - USB 2.0 - Couleur Rouge - Garantie 1 an",81W101G4FG-12,"779,000 DT",En stock
PC Portable Lenovo IdeaPad 3 15ADA05 / AMD Athlon Silver 3050U / 12 Go / Win 10 / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/59614-pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-silver-3050u-12-go-win-10-gris.html,https://www.tunisianet.com.tn/273924-home/pc-portable-lenovo-ideapad-3-15ada05-amd-athlon-silver-3050u-12-go-win-10-gris.jpg,"Ecran 15.6"" FHD IPS - Processeur AMD Athlon Silver 3050U, jusqu'à 3.2 GHz, 4 Mo de mémoire cache - Mémoire 12 Go - Disque 1 To - AMD Radeon Graphics - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 - 2x USB 3.2 - Windows 10 - Couleur Gris - Garantie 1 an",81W101G7FG-12,"779,000 DT",En stock
Pc Portable Lenovo IdeaPad 3 15ADA05 FHD / AMD Dual Core / 20 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/54449-pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-20-go-gris.html,https://www.tunisianet.com.tn/235992-home/pc-portable-lenovo-ideapad-3-15ada05-fhd-amd-dual-core-20-go-gris.jpg,"Ecran 15.6"" FHD LED - Processeur Dual Core AMD Athlon Silver 3050U (2C / 2T, 2.3 / 3.2GHz, 1MB L2 / 4MB L3) - Mémoire 20 Go - Disque 1 To - Carte graphique AMD Radeon Graphics Intégré - Wifi - Bluetooth 5.0 - Webcam HD avec Micro - HDMI - USB 2.0 -2x USB 3.2 - Couleur Gris - Garantie 1 an",81W101G3FG-20,"795,000 DT",En stock
